step_id,latency_ms,queue_time,attempt,parallel_group_id,workflow,tenant,version,risk,sla_ms,critical_path_ms,started_at,sla_breach_risk
step_5629,646,545,0,20,retail_storefront,LuxDesign,v1.0,at_risk,8248,7830,2025-09-22 16:49:49,0
step_5630,297,1366,0,13,designer_collection,TrendyRetail,v1.0,at_risk,14141,9969,2025-09-08 23:09:26,0
step_5631,915,444,1,0,designer_collection,LuxDesign,v2.0,ok,7996,7024,2025-09-01 01:19:07,0
step_5632,555,1307,0,0,retail_storefront,EcoWear,v1.0,ok,6963,6200,2025-10-10 13:22:11,1
step_5633,616,316,0,18,production_forecast,TrendyRetail,v2.0,watch,10949,7897,2025-10-06 07:42:42,0
step_5634,289,134,1,13,production_forecast,EcoWear,v2.0,watch,11777,6325,2025-09-02 04:50:13,0
step_5635,820,425,0,41,designer_collection,AcmeFashion,v3.0,ok,13547,10562,2025-09-30 22:17:34,0
step_5636,2151,482,1,0,designer_collection,GlobalFactory,v1.0,at_risk,14342,11382,2025-10-14 22:53:23,0
step_5637,246,455,0,0,designer_collection,EcoWear,v2.0,watch,12769,7589,2025-10-17 16:52:30,0
step_5638,394,1156,0,0,designer_collection,EcoWear,v2.0,at_risk,11796,7715,2025-09-19 16:32:39,0
step_5639,588,582,1,30,designer_collection,EcoWear,v1.0,watch,10090,4426,2025-09-17 21:52:51,0
step_5640,867,1535,1,25,sustainability_audit,TrendyRetail,v1.0,ok,6458,5912,2025-09-09 10:12:09,1
step_5641,337,505,0,28,designer_collection,AcmeFashion,v2.0,ok,13645,8097,2025-09-18 15:06:29,0
step_5642,100,178,0,0,designer_collection,GlobalFactory,v3.0,watch,9881,7862,2025-09-14 01:56:36,0
step_5643,1294,97,1,20,production_forecast,EcoWear,v1.0,ok,11317,9161,2025-10-15 17:20:29,1
step_5644,851,1419,0,36,production_forecast,GlobalFactory,v1.0,ok,12908,9969,2025-09-15 18:07:46,0
step_5645,147,40,1,31,retail_storefront,EcoWear,v2.0,ok,16024,11380,2025-09-05 21:31:53,0
step_5646,326,87,0,15,production_forecast,GlobalFactory,v3.0,ok,10835,9073,2025-10-16 00:53:25,1
step_5647,1498,46,1,0,designer_collection,AcmeFashion,v2.0,watch,9332,6393,2025-09-11 19:30:28,0
step_5648,1377,385,0,42,production_forecast,GlobalFactory,v2.0,ok,11337,9495,2025-10-02 22:34:39,0
step_5649,964,532,1,21,designer_collection,GlobalFactory,v1.0,watch,7633,4698,2025-10-15 09:22:29,0
step_5650,442,14,0,44,designer_collection,LuxDesign,v1.0,ok,11601,9982,2025-09-30 22:12:06,1
step_5651,529,507,1,15,sustainability_audit,TrendyRetail,v1.0,watch,10042,7389,2025-09-12 20:45:18,0
step_5652,456,350,3,3,retail_storefront,AcmeFashion,v3.0,ok,10309,7178,2025-10-11 19:57:29,0
step_5653,1101,1039,0,7,retail_storefront,LuxDesign,v3.0,ok,12416,8727,2025-09-27 12:42:46,0
step_5654,270,1240,1,14,designer_collection,GlobalFactory,v1.0,ok,13716,11414,2025-09-19 22:49:09,0
step_5655,284,808,1,26,designer_collection,TrendyRetail,v1.0,ok,10339,6585,2025-09-22 12:33:03,0
step_5656,1014,449,3,36,production_forecast,TrendyRetail,v1.0,breach,13962,10176,2025-09-22 05:06:11,0
step_5657,484,170,1,3,designer_collection,LuxDesign,v2.0,ok,15064,9063,2025-10-10 23:34:56,0
step_5658,1312,1314,2,0,retail_storefront,GlobalFactory,v3.0,ok,8309,5109,2025-10-14 07:34:48,0
step_5659,312,292,0,1,designer_collection,AcmeFashion,v3.0,at_risk,8053,6432,2025-09-17 14:10:52,0
step_5660,481,308,0,46,production_forecast,GlobalFactory,v2.0,ok,6145,3371,2025-09-12 22:43:47,0
step_5661,262,1733,1,0,production_forecast,TrendyRetail,v3.0,at_risk,12347,10095,2025-09-20 23:16:25,0
step_5662,502,2599,0,10,retail_storefront,GlobalFactory,v2.0,watch,12040,10625,2025-10-18 14:10:31,0
step_5663,177,1598,0,18,designer_collection,GlobalFactory,v1.0,ok,11029,6864,2025-09-14 22:50:43,0
step_5664,355,4437,2,23,designer_collection,EcoWear,v3.0,ok,11945,7537,2025-10-02 11:37:24,1
step_5665,182,1422,0,42,retail_storefront,AcmeFashion,v2.0,watch,11098,9116,2025-10-04 07:38:23,0
step_5666,812,853,0,0,designer_collection,LuxDesign,v2.0,watch,12733,9377,2025-09-15 11:19:47,0
step_5667,825,243,0,0,retail_storefront,TrendyRetail,v3.0,ok,10743,5325,2025-09-01 04:22:32,0
step_5668,148,2139,1,8,designer_collection,TrendyRetail,v2.0,at_risk,17073,10708,2025-09-07 05:52:55,0
step_5669,1271,1464,0,14,retail_storefront,GlobalFactory,v2.0,ok,9681,7006,2025-09-02 04:40:21,0
step_5670,2872,192,0,11,retail_storefront,GlobalFactory,v3.0,watch,10372,10194,2025-09-12 03:27:55,1
step_5671,516,470,0,12,retail_storefront,TrendyRetail,v1.0,ok,8866,7659,2025-10-02 18:26:21,0
step_5672,319,50,2,41,production_forecast,TrendyRetail,v2.0,ok,13414,13183,2025-09-07 23:52:53,1
step_5673,3610,2144,1,40,designer_collection,AcmeFashion,v2.0,ok,15664,11005,2025-09-17 18:56:03,1
step_5674,198,595,1,38,designer_collection,LuxDesign,v1.0,ok,12568,5241,2025-10-04 13:33:50,0
step_5675,507,196,0,35,production_forecast,LuxDesign,v1.0,ok,11855,12036,2025-09-04 01:31:41,0
step_5676,566,242,0,0,designer_collection,TrendyRetail,v1.0,ok,15313,9300,2025-10-04 03:26:40,0
step_5677,1282,2761,0,0,designer_collection,GlobalFactory,v3.0,ok,11062,5616,2025-09-20 13:10:51,0
step_5678,643,669,0,34,designer_collection,TrendyRetail,v2.0,at_risk,12753,10248,2025-09-16 12:02:20,0
step_5679,352,382,1,25,designer_collection,GlobalFactory,v1.0,watch,8132,7818,2025-10-06 07:55:30,1
step_5680,256,484,2,30,retail_storefront,AcmeFashion,v3.0,ok,10270,9069,2025-09-09 23:05:10,0
step_5681,393,72,0,33,designer_collection,GlobalFactory,v1.0,watch,11507,8716,2025-10-19 05:09:29,0
step_5682,247,54,1,45,sustainability_audit,AcmeFashion,v2.0,ok,12403,5876,2025-09-08 07:17:12,0
step_5683,517,628,0,28,designer_collection,AcmeFashion,v2.0,ok,11590,8641,2025-09-09 16:12:57,0
step_5684,336,502,3,5,designer_collection,AcmeFashion,v1.0,ok,11244,9941,2025-10-02 03:49:25,0
step_5685,175,311,0,0,designer_collection,LuxDesign,v2.0,ok,15856,11798,2025-09-02 07:05:45,0
step_5686,1203,584,0,15,production_forecast,AcmeFashion,v2.0,ok,10561,7366,2025-10-02 11:39:37,0
step_5687,352,52,0,32,designer_collection,GlobalFactory,v2.0,watch,13540,11032,2025-09-24 07:43:44,1
step_5688,205,2017,0,6,designer_collection,TrendyRetail,v1.0,ok,15411,12260,2025-09-29 10:49:08,0
step_5689,444,243,3,0,designer_collection,TrendyRetail,v3.0,at_risk,10601,6819,2025-10-05 20:32:16,0
step_5690,524,52,0,50,production_forecast,AcmeFashion,v1.0,at_risk,12901,9752,2025-09-01 05:59:44,0
step_5691,147,130,1,14,designer_collection,LuxDesign,v1.0,ok,10219,7032,2025-09-21 21:39:04,0
step_5692,4602,70,0,2,production_forecast,GlobalFactory,v2.0,watch,12430,9097,2025-10-13 07:50:37,1
step_5693,240,137,3,0,sustainability_audit,LuxDesign,v1.0,at_risk,11733,8157,2025-10-12 20:29:27,0
step_5694,1656,377,1,42,designer_collection,GlobalFactory,v1.0,watch,10680,7058,2025-10-12 11:54:34,0
step_5695,721,937,0,39,designer_collection,AcmeFashion,v2.0,ok,6556,3507,2025-10-06 06:52:32,1
step_5696,377,222,1,26,production_forecast,LuxDesign,v3.0,watch,8673,6712,2025-09-28 08:21:58,0
step_5697,296,400,2,22,designer_collection,TrendyRetail,v3.0,at_risk,12373,9627,2025-09-21 05:45:35,1
step_5698,464,1849,1,47,designer_collection,LuxDesign,v1.0,ok,9442,5743,2025-09-26 11:48:04,0
step_5699,767,245,1,2,production_forecast,EcoWear,v2.0,at_risk,10095,5422,2025-09-06 20:39:11,0
step_5700,491,1108,2,14,production_forecast,AcmeFashion,v2.0,breach,12124,8326,2025-09-12 01:15:07,0
step_5701,429,120,0,0,designer_collection,LuxDesign,v1.0,watch,11316,7542,2025-10-08 02:00:07,1
step_5702,520,137,1,14,retail_storefront,AcmeFashion,v1.0,ok,10161,8617,2025-10-08 05:27:01,0
step_5703,327,426,1,12,designer_collection,TrendyRetail,v3.0,ok,10404,8792,2025-10-04 09:46:26,0
step_5704,393,186,4,47,sustainability_audit,GlobalFactory,v1.0,ok,13763,7767,2025-10-06 22:01:59,0
step_5705,116,1633,0,10,production_forecast,GlobalFactory,v2.0,ok,9411,6276,2025-09-24 06:01:18,0
step_5706,988,36,0,40,retail_storefront,EcoWear,v1.0,ok,9902,7412,2025-10-17 17:55:47,0
step_5707,616,636,0,36,retail_storefront,EcoWear,v1.0,ok,11080,7211,2025-10-09 07:30:20,0
step_5708,290,648,0,0,production_forecast,TrendyRetail,v2.0,ok,8700,8193,2025-09-19 15:35:14,1
step_5709,1888,47,2,48,retail_storefront,AcmeFashion,v2.0,ok,10029,4772,2025-10-12 09:10:38,0
step_5710,531,923,1,27,designer_collection,AcmeFashion,v2.0,at_risk,11498,7031,2025-09-23 17:36:31,0
step_5711,242,442,0,25,designer_collection,EcoWear,v3.0,ok,13852,9782,2025-09-08 23:37:53,0
step_5712,910,898,0,0,retail_storefront,LuxDesign,v1.0,ok,10076,5944,2025-09-07 17:50:00,0
step_5713,660,1227,1,32,designer_collection,LuxDesign,v1.0,watch,10595,6805,2025-09-22 22:58:10,1
step_5714,659,272,1,0,retail_storefront,AcmeFashion,v3.0,watch,10593,4680,2025-09-05 00:45:16,0
step_5715,371,463,0,0,designer_collection,AcmeFashion,v2.0,ok,14699,12108,2025-09-20 01:57:04,0
step_5716,685,211,0,0,production_forecast,EcoWear,v3.0,watch,10343,8122,2025-09-29 04:32:54,0
step_5717,416,157,1,12,sustainability_audit,EcoWear,v2.0,ok,10122,4059,2025-09-08 15:49:28,0
step_5718,737,0,2,38,production_forecast,EcoWear,v2.0,ok,10825,9069,2025-09-17 13:01:18,0
step_5719,4205,2319,1,32,production_forecast,LuxDesign,v2.0,ok,11873,7974,2025-09-15 05:30:07,1
step_5720,369,407,0,0,production_forecast,GlobalFactory,v1.0,watch,9330,5950,2025-09-12 01:37:24,1
step_5721,1669,9,1,38,retail_storefront,AcmeFashion,v2.0,ok,13728,9821,2025-09-08 15:16:42,0
step_5722,292,6,0,17,designer_collection,LuxDesign,v2.0,watch,15277,10087,2025-10-19 18:05:33,1
step_5723,327,238,0,0,designer_collection,EcoWear,v1.0,at_risk,11182,7785,2025-09-19 07:27:57,0
step_5724,365,9,2,2,production_forecast,EcoWear,v2.0,at_risk,15654,9432,2025-09-21 16:02:16,0
step_5725,213,328,3,37,production_forecast,GlobalFactory,v2.0,ok,5651,3403,2025-09-06 19:02:24,1
step_5726,106,45,0,34,production_forecast,EcoWear,v1.0,ok,12909,7957,2025-09-22 02:44:41,0
step_5727,425,28,0,0,retail_storefront,EcoWear,v1.0,at_risk,17389,12881,2025-10-03 11:20:48,0
step_5728,549,774,0,0,designer_collection,EcoWear,v2.0,watch,11411,7816,2025-09-19 17:38:18,1
step_5729,481,1661,2,6,production_forecast,EcoWear,v1.0,ok,12953,8951,2025-09-22 17:53:52,0
step_5730,451,368,1,38,designer_collection,TrendyRetail,v2.0,ok,14136,8436,2025-09-27 16:01:49,0
step_5731,4099,1268,1,47,production_forecast,LuxDesign,v1.0,watch,10518,8385,2025-09-30 23:17:50,1
step_5732,1023,20,1,24,designer_collection,TrendyRetail,v1.0,ok,13358,10018,2025-10-17 09:25:18,0
step_5733,437,1052,0,0,designer_collection,AcmeFashion,v1.0,at_risk,16093,13020,2025-09-10 01:16:47,0
step_5734,334,45,1,19,production_forecast,AcmeFashion,v1.0,at_risk,9116,6894,2025-10-01 05:24:43,0
step_5735,410,1276,1,50,production_forecast,LuxDesign,v2.0,ok,12143,8379,2025-09-11 14:12:37,0
step_5736,750,1498,2,47,designer_collection,TrendyRetail,v3.0,watch,14326,10954,2025-10-14 05:05:24,0
step_5737,1343,1079,1,50,retail_storefront,AcmeFashion,v2.0,ok,8661,4990,2025-09-24 17:03:56,0
step_5738,322,1203,1,32,designer_collection,AcmeFashion,v3.0,ok,12310,7970,2025-10-12 04:36:54,0
step_5739,535,577,0,15,production_forecast,AcmeFashion,v1.0,watch,12156,7700,2025-10-17 19:21:09,1
step_5740,633,215,1,44,designer_collection,GlobalFactory,v2.0,ok,10376,9131,2025-09-18 01:46:57,0
step_5741,249,721,1,44,production_forecast,LuxDesign,v1.0,ok,14302,9871,2025-10-13 08:25:59,0
step_5742,507,405,1,0,production_forecast,GlobalFactory,v3.0,ok,11676,8351,2025-09-29 19:06:17,0
step_5743,179,3,0,36,designer_collection,GlobalFactory,v1.0,watch,10393,6335,2025-10-05 23:32:53,0
step_5744,144,453,0,45,sustainability_audit,EcoWear,v2.0,ok,7796,5884,2025-09-26 17:56:49,0
step_5745,646,737,0,44,retail_storefront,EcoWear,v1.0,ok,9531,6628,2025-09-30 08:36:08,0
step_5746,382,9,3,32,production_forecast,LuxDesign,v1.0,ok,10398,9332,2025-10-13 03:11:11,0
step_5747,576,679,0,22,designer_collection,EcoWear,v2.0,at_risk,13048,8964,2025-09-30 19:51:02,0
step_5748,493,739,2,37,retail_storefront,AcmeFashion,v1.0,at_risk,7696,6384,2025-09-06 21:21:29,0
step_5749,252,120,0,20,designer_collection,LuxDesign,v1.0,ok,10560,5947,2025-09-10 21:29:42,0
step_5750,484,394,1,8,designer_collection,EcoWear,v3.0,ok,15725,11134,2025-09-09 01:23:13,0
step_5751,210,2333,3,4,production_forecast,GlobalFactory,v1.0,ok,7683,5918,2025-09-04 08:24:20,1
step_5752,1323,1509,1,22,designer_collection,GlobalFactory,v3.0,ok,10633,6037,2025-09-04 08:28:24,0
step_5753,193,370,0,16,production_forecast,LuxDesign,v3.0,ok,8398,6230,2025-09-12 13:25:26,0
step_5754,435,301,1,21,production_forecast,AcmeFashion,v2.0,ok,11544,6430,2025-10-16 06:03:35,0
step_5755,241,92,0,4,production_forecast,GlobalFactory,v1.0,breach,12636,5540,2025-09-02 16:34:09,1
step_5756,745,25,0,25,designer_collection,GlobalFactory,v1.0,watch,20000,14278,2025-09-07 02:18:22,0
step_5757,396,247,0,29,retail_storefront,EcoWear,v1.0,ok,12004,9903,2025-09-13 00:11:02,0
step_5758,347,1972,3,38,designer_collection,TrendyRetail,v2.0,watch,9145,3235,2025-10-03 10:54:58,0
step_5759,908,2229,1,25,retail_storefront,GlobalFactory,v1.0,watch,11167,8935,2025-09-23 04:51:29,1
step_5760,510,1171,1,35,retail_storefront,GlobalFactory,v1.0,ok,9826,8536,2025-10-06 10:52:07,0
step_5761,717,302,1,0,production_forecast,AcmeFashion,v2.0,ok,10012,3971,2025-09-11 23:55:36,1
step_5762,251,108,0,0,retail_storefront,TrendyRetail,v2.0,watch,10046,6857,2025-10-10 01:29:42,0
step_5763,187,633,2,0,designer_collection,GlobalFactory,v2.0,ok,14147,8033,2025-09-27 06:10:26,0
step_5764,4426,727,0,41,designer_collection,GlobalFactory,v2.0,breach,14004,12776,2025-10-15 10:45:02,0
step_5765,399,386,1,23,designer_collection,AcmeFashion,v2.0,ok,8761,6250,2025-10-09 10:16:53,0
step_5766,775,823,2,16,designer_collection,TrendyRetail,v1.0,ok,12105,5936,2025-10-17 05:49:17,0
step_5767,4965,961,1,36,designer_collection,EcoWear,v3.0,at_risk,9610,8118,2025-10-11 03:44:12,1
step_5768,577,1069,0,0,production_forecast,LuxDesign,v3.0,ok,11356,7366,2025-09-07 02:26:47,0
step_5769,160,488,0,0,designer_collection,AcmeFashion,v2.0,ok,10944,7698,2025-09-20 06:37:46,0
step_5770,1875,1097,0,7,retail_storefront,LuxDesign,v1.0,ok,11639,6543,2025-09-20 17:31:44,0
step_5771,445,18,1,4,production_forecast,GlobalFactory,v3.0,ok,10396,8399,2025-10-08 08:43:03,0
step_5772,814,798,1,7,designer_collection,LuxDesign,v2.0,ok,10320,8010,2025-09-27 11:57:04,0
step_5773,278,188,3,49,retail_storefront,LuxDesign,v1.0,watch,10120,8255,2025-09-02 08:55:10,0
step_5774,620,220,0,23,retail_storefront,LuxDesign,v2.0,watch,9960,6257,2025-10-02 01:10:11,0
step_5775,200,67,1,25,retail_storefront,GlobalFactory,v2.0,ok,9683,5412,2025-09-01 03:05:14,0
step_5776,686,149,0,29,retail_storefront,GlobalFactory,v1.0,watch,9107,7646,2025-10-15 15:49:47,0
step_5777,389,3380,0,13,production_forecast,TrendyRetail,v2.0,breach,5583,5444,2025-10-07 17:25:17,1
step_5778,510,375,0,49,designer_collection,TrendyRetail,v2.0,ok,16665,8910,2025-09-28 08:20:36,0
step_5779,815,1839,1,49,production_forecast,EcoWear,v3.0,watch,8045,6146,2025-09-10 17:51:59,1
step_5780,210,124,1,36,production_forecast,EcoWear,v1.0,ok,11530,8451,2025-10-02 03:19:03,0
step_5781,309,159,0,1,designer_collection,AcmeFashion,v3.0,ok,12905,9050,2025-10-01 00:33:34,0
step_5782,688,571,2,43,retail_storefront,EcoWear,v1.0,ok,14356,10999,2025-09-11 14:38:54,0
step_5783,2171,301,1,0,sustainability_audit,AcmeFashion,v1.0,ok,14625,6553,2025-10-01 01:43:53,0
step_5784,453,722,0,27,designer_collection,EcoWear,v2.0,at_risk,12978,11639,2025-09-17 17:17:56,0
step_5785,756,383,0,17,designer_collection,LuxDesign,v2.0,ok,9540,10211,2025-09-17 01:27:33,0
step_5786,463,1168,1,0,designer_collection,EcoWear,v1.0,ok,9615,7111,2025-10-09 11:09:15,1
step_5787,1947,395,0,44,retail_storefront,EcoWear,v3.0,ok,8755,6894,2025-10-01 13:08:42,1
step_5788,147,594,1,48,designer_collection,AcmeFashion,v3.0,ok,11930,7224,2025-10-14 23:55:01,0
step_5789,534,271,0,45,designer_collection,AcmeFashion,v1.0,ok,10884,8725,2025-09-19 10:07:45,0
step_5790,160,852,0,0,designer_collection,GlobalFactory,v2.0,ok,9672,6729,2025-09-17 20:06:54,0
step_5791,100,744,1,9,production_forecast,LuxDesign,v2.0,ok,11195,7506,2025-09-01 05:37:14,0
step_5792,615,354,0,48,production_forecast,GlobalFactory,v3.0,ok,9146,6103,2025-10-17 09:53:23,1
step_5793,551,226,0,0,production_forecast,LuxDesign,v2.0,ok,14042,8450,2025-09-15 15:46:32,0
step_5794,409,666,1,24,production_forecast,AcmeFashion,v1.0,ok,9164,8369,2025-10-15 22:38:36,1
step_5795,464,2007,2,18,sustainability_audit,EcoWear,v2.0,ok,8631,8485,2025-10-02 17:47:19,1
step_5796,4373,99,1,0,production_forecast,EcoWear,v2.0,ok,11247,6659,2025-10-04 06:26:31,0
step_5797,417,1123,0,43,retail_storefront,TrendyRetail,v2.0,ok,7387,5812,2025-09-09 10:21:12,0
step_5798,714,548,1,0,sustainability_audit,EcoWear,v3.0,at_risk,9257,7686,2025-10-18 20:32:38,0
step_5799,317,521,0,25,designer_collection,EcoWear,v2.0,ok,8392,4302,2025-10-17 18:34:53,0
step_5800,614,2283,2,8,designer_collection,TrendyRetail,v3.0,ok,11856,7490,2025-10-12 07:28:37,0
step_5801,423,651,0,14,production_forecast,LuxDesign,v2.0,watch,9178,5526,2025-09-26 04:52:55,0
step_5802,375,1242,0,1,designer_collection,GlobalFactory,v1.0,at_risk,10812,9340,2025-10-11 06:28:19,0
step_5803,1786,505,2,27,production_forecast,TrendyRetail,v1.0,ok,11305,9278,2025-09-23 17:47:51,1
step_5804,1139,201,2,50,production_forecast,TrendyRetail,v2.0,ok,10117,8129,2025-09-04 21:06:50,0
step_5805,550,830,0,40,designer_collection,AcmeFashion,v2.0,ok,13760,9046,2025-09-17 06:49:40,0
step_5806,100,1796,1,31,production_forecast,TrendyRetail,v3.0,ok,8823,6688,2025-10-04 10:19:13,0
step_5807,388,1288,2,35,designer_collection,GlobalFactory,v2.0,ok,10865,9328,2025-10-08 12:31:58,0
step_5808,3316,154,0,40,designer_collection,GlobalFactory,v3.0,ok,11220,10029,2025-09-10 14:38:41,1
step_5809,425,266,0,18,retail_storefront,TrendyRetail,v1.0,ok,11615,6958,2025-09-08 21:22:21,1
step_5810,1082,509,1,23,designer_collection,GlobalFactory,v3.0,at_risk,14533,7053,2025-09-05 12:00:47,1
step_5811,1371,593,2,44,production_forecast,LuxDesign,v2.0,ok,8860,4487,2025-09-12 07:23:39,0
step_5812,582,150,1,31,production_forecast,TrendyRetail,v1.0,ok,10112,6300,2025-09-08 09:41:45,0
step_5813,277,182,0,0,designer_collection,TrendyRetail,v2.0,at_risk,7357,5544,2025-09-25 21:08:36,0
step_5814,100,995,0,37,designer_collection,LuxDesign,v3.0,ok,11997,9185,2025-09-12 19:55:13,1
step_5815,807,917,2,0,production_forecast,GlobalFactory,v3.0,watch,11099,7670,2025-09-08 09:26:49,0
step_5816,282,1279,0,41,production_forecast,AcmeFashion,v1.0,ok,14116,10437,2025-10-15 18:53:25,0
step_5817,565,1891,0,37,production_forecast,LuxDesign,v2.0,ok,10615,8409,2025-09-08 00:16:17,1
step_5818,208,257,1,40,retail_storefront,LuxDesign,v3.0,ok,9757,5926,2025-09-30 17:50:00,0
step_5819,415,1374,1,0,designer_collection,GlobalFactory,v1.0,ok,10929,7024,2025-09-06 15:16:42,0
step_5820,511,767,0,49,designer_collection,LuxDesign,v3.0,at_risk,13269,10116,2025-10-06 11:53:01,0
step_5821,603,2215,0,26,production_forecast,TrendyRetail,v2.0,watch,11565,8705,2025-10-11 04:24:25,0
step_5822,229,222,1,38,retail_storefront,AcmeFashion,v1.0,ok,10860,5629,2025-09-19 04:43:43,1
step_5823,1155,219,0,23,production_forecast,TrendyRetail,v2.0,at_risk,15710,12147,2025-10-02 09:10:50,0
step_5824,329,852,1,9,designer_collection,LuxDesign,v3.0,at_risk,8427,6083,2025-09-01 22:02:44,0
step_5825,154,1845,1,7,production_forecast,GlobalFactory,v3.0,ok,5000,2000,2025-10-19 09:14:24,0
step_5826,463,1218,0,0,production_forecast,TrendyRetail,v1.0,ok,12567,8471,2025-09-18 16:26:45,0
step_5827,512,908,1,22,production_forecast,AcmeFashion,v2.0,at_risk,10897,7289,2025-09-30 11:07:23,0
step_5828,559,342,0,0,retail_storefront,LuxDesign,v3.0,ok,8853,4849,2025-10-17 22:20:16,1
step_5829,1297,885,0,23,designer_collection,AcmeFashion,v3.0,ok,14430,10293,2025-09-06 04:29:43,0
step_5830,423,1130,1,27,production_forecast,AcmeFashion,v2.0,ok,11374,8384,2025-10-15 20:53:45,0
step_5831,459,979,3,16,retail_storefront,LuxDesign,v3.0,ok,9186,8281,2025-09-22 21:11:39,1
step_5832,230,790,2,0,sustainability_audit,LuxDesign,v1.0,ok,11786,5797,2025-09-03 17:19:19,0
step_5833,888,33,1,15,sustainability_audit,TrendyRetail,v2.0,at_risk,11503,8241,2025-09-06 12:12:07,0
step_5834,568,754,0,43,production_forecast,AcmeFashion,v2.0,ok,12432,8006,2025-09-07 16:19:57,0
step_5835,372,455,1,17,production_forecast,TrendyRetail,v2.0,ok,8200,5226,2025-10-10 02:30:55,0
step_5836,131,2281,2,9,production_forecast,LuxDesign,v1.0,ok,9191,9499,2025-09-11 10:21:15,1
step_5837,1374,654,0,27,retail_storefront,EcoWear,v2.0,ok,10588,8963,2025-09-06 06:12:23,1
step_5838,211,655,1,27,designer_collection,AcmeFashion,v2.0,ok,13133,10930,2025-09-22 22:12:57,0
step_5839,330,3587,0,0,designer_collection,LuxDesign,v1.0,at_risk,15370,11167,2025-09-28 20:09:46,0
step_5840,642,68,0,3,sustainability_audit,LuxDesign,v2.0,watch,8849,6380,2025-10-05 18:51:21,0
step_5841,216,226,0,19,designer_collection,TrendyRetail,v1.0,watch,11992,6666,2025-10-11 21:25:21,0
step_5842,175,747,1,11,designer_collection,LuxDesign,v3.0,at_risk,14810,12935,2025-09-30 15:14:04,0
step_5843,113,265,0,8,sustainability_audit,AcmeFashion,v3.0,watch,9722,5367,2025-10-14 22:21:42,1
step_5844,828,297,1,16,designer_collection,TrendyRetail,v1.0,ok,12397,9315,2025-10-08 05:15:39,0
step_5845,341,1562,0,6,designer_collection,AcmeFashion,v3.0,ok,11894,7745,2025-09-29 11:42:55,0
step_5846,3880,606,2,10,sustainability_audit,LuxDesign,v3.0,ok,11139,7279,2025-09-18 10:19:20,1
step_5847,249,75,1,36,designer_collection,LuxDesign,v3.0,watch,13212,7102,2025-09-20 13:11:35,1
step_5848,262,260,1,20,production_forecast,LuxDesign,v1.0,watch,7465,5653,2025-09-26 22:07:45,0
