id,task,tenant,status,mode,budget_json,policy_json,started_at,ended_at,cost_cents_x,latency_ms,reward,run_id,confidence,cost_cents_y,tools_json,agent,eco_min_score,culture_check
run_296,personalized_outfit,tenant_c,succeeded,thorough,"{'max_latency_ms': 2991, 'max_cost_cents': 13}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-20 11:02:07.760017,2025-09-20 11:22:26.760017,1.91,645,0.56,run_296,0.7933333333333333,4.24,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 322}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 316}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 404}]","['TrendAgent', 'EcoAgent', 'CultureAgent']",0.7,True
run_297,dynamic_pricing,tenant_a,succeeded,thorough,"{'max_latency_ms': 2308, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-24 11:02:07.760017,2025-09-24 11:10:05.760017,3.59,1598,0.59,run_297,0.735,2.4,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 289}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 301}]","['ReturnRiskAgent', 'StylistAgent']",0.7,True
run_298,design_recommendation,tenant_c,failed,thorough,"{'max_latency_ms': 2344, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-06 11:02:07.760017,2025-09-06 11:19:34.760017,4.38,1288,0.4,run_298,0.808,7.38,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 285}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 270}, {'name': 'AggregatorTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 461}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 330}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 149}]","['StylistAgent', 'EcoAgent', 'Aggregator', 'DemandAgent']",0.7,True
run_299,personalized_outfit,tenant_c,failed,thorough,"{'max_latency_ms': 2666, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-04 11:02:07.760017,2025-09-04 11:12:55.760017,3.35,2117,0.23,run_299,0.7033333333333333,3.83,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 343}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 153}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 330}]","['TrendAgent', 'ReturnRiskAgent', 'EcoAgent']",0.7,True
run_300,design_recommendation,tenant_c,failed,fast,"{'max_latency_ms': 2093, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-15 11:02:07.760927,2025-09-15 11:14:57.760927,5.82,988,0.4,run_300,0.6366666666666667,4.05,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 287}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 270}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 335}]","['EcoAgent', 'TrendAgent']",0.7,True
run_301,dynamic_pricing,tenant_a,succeeded,thorough,"{'max_latency_ms': 2237, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-15 11:02:07.760927,2025-09-15 11:16:44.760927,9.25,1690,0.44,run_301,0.9066666666666667,3.48,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 473}, {'name': 'AggregatorTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 336}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 247}]","['PersonaAgent', 'Aggregator', 'StylistAgent']",0.7,True
run_302,design_recommendation,tenant_c,failed,fast,"{'max_latency_ms': 1451, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-11 11:02:07.760927,2025-09-11 11:23:49.760927,2.26,1335,0.4,run_302,0.825,4.0,"[{'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 258}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 419}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 384}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 332}]","['Verifier', 'ElasticityAgent', 'PersonaAgent', 'StylistAgent']",0.7,True
run_303,design_recommendation,tenant_c,succeeded,thorough,"{'max_latency_ms': 1823, 'max_cost_cents': 6}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-16 11:02:07.760927,2025-09-16 11:08:26.760927,4.59,743,0.55,run_303,0.71,4.81,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 237}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 287}, {'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 142}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 490}]","['StylistAgent', 'Verifier', 'Aggregator', 'DemandAgent']",0.7,True
run_304,design_recommendation,tenant_d,failed,fast,"{'max_latency_ms': 1530, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-13 11:02:07.760927,2025-09-13 11:15:47.760927,6.5,1792,0.34,run_304,0.786,6.03,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 152}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 499}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 424}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 388}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 381}]","['StylistAgent', 'EcoAgent', 'PersonaAgent', 'TrendAgent', 'Verifier']",0.7,True
run_305,design_recommendation,tenant_b,succeeded,thorough,"{'max_latency_ms': 1689, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-21 11:02:07.760927,2025-09-21 11:04:33.760927,9.13,661,0.42,run_305,0.825,2.4299999999999997,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 434}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 372}]","['DemandAgent', 'TrendAgent']",0.7,True
run_306,design_recommendation,tenant_d,succeeded,thorough,"{'max_latency_ms': 2820, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-02 11:02:07.760927,2025-09-02 11:11:00.760927,6.82,697,0.55,run_306,0.812,4.98,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 468}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 488}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 135}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 439}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 177}]","['DemandAgent', 'CultureAgent', 'PersonaAgent']",0.7,True
run_307,design_recommendation,tenant_d,failed,fast,"{'max_latency_ms': 2249, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-22 11:02:07.760927,2025-09-22 11:19:08.760927,5.31,1792,0.34,run_307,0.75,3.33,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 176}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 325}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 426}]","['ElasticityAgent', 'DemandAgent']",0.7,True
run_308,design_recommendation,tenant_b,succeeded,fast,"{'max_latency_ms': 1915, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-22 11:02:07.760927,2025-09-22 11:17:07.760927,4.81,2419,0.0,run_308,0.7533333333333333,4.73,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 148}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 317}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 108}]","['DemandAgent', 'ElasticityAgent']",0.7,True
run_309,personalized_outfit,tenant_c,succeeded,fast,"{'max_latency_ms': 2638, 'max_cost_cents': 13}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-25 11:02:07.760927,2025-09-25 11:25:04.760927,6.22,1485,0.2,run_309,0.8,2.19,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 335}, {'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 354}]","['DemandAgent', 'Aggregator']",0.7,True
run_310,personalized_outfit,tenant_b,succeeded,thorough,"{'max_latency_ms': 1477, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-14 11:02:07.760927,2025-09-14 11:09:16.760927,4.28,1285,0.69,run_310,0.6433333333333333,3.8899999999999997,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 166}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 217}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 360}]","['PersonaAgent', 'StylistAgent', 'CultureAgent']",0.7,True
run_311,design_recommendation,tenant_b,failed,fast,"{'max_latency_ms': 1738, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-13 11:02:07.760927,2025-09-13 11:09:59.760927,3.39,1957,0.4,run_311,0.81,2.96,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 268}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 422}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 216}]","['StylistAgent', 'TrendAgent', 'ElasticityAgent']",0.7,True
run_312,personalized_outfit,tenant_c,succeeded,fast,"{'max_latency_ms': 2086, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-22 11:02:07.760927,2025-09-22 11:04:33.760927,5.33,1814,0.34,run_312,0.5700000000000001,2.9,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 178}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 341}]","['ReturnRiskAgent', 'CultureAgent']",0.7,True
run_313,design_recommendation,tenant_b,succeeded,thorough,"{'max_latency_ms': 2158, 'max_cost_cents': 6}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-22 11:02:07.760927,2025-09-22 11:04:38.760927,3.75,713,0.67,run_313,0.778,5.34,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 471}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 145}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 209}, {'name': 'AggregatorTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 263}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 389}]","['DemandAgent', 'PersonaAgent', 'StylistAgent', 'Aggregator', 'ElasticityAgent']",0.7,True
run_314,dynamic_pricing,tenant_b,succeeded,fast,"{'max_latency_ms': 2430, 'max_cost_cents': 10}","{'eco_min_score': 0.4, 'culture_check': False}",2025-09-24 11:02:07.760927,2025-09-24 11:28:36.760927,7.57,949,0.4,run_314,0.7324999999999999,5.45,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 439}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 261}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 168}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 251}]","['CultureAgent', 'Verifier', 'EcoAgent']",0.4,False
run_315,personalized_outfit,tenant_c,succeeded,fast,"{'max_latency_ms': 1363, 'max_cost_cents': 7}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-04 11:02:07.761928,2025-09-04 11:33:17.761928,1.2,639,0.78,run_315,0.85,3.47,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 390}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 315}]","['TrendAgent', 'StylistAgent']",0.7,True
run_316,dynamic_pricing,tenant_a,succeeded,fast,"{'max_latency_ms': 2095, 'max_cost_cents': 12}","{'eco_min_score': 0.4, 'culture_check': False}",2025-09-18 11:02:07.761928,2025-09-18 11:32:40.761928,9.63,2408,0.0,run_316,0.67,3.46,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 295}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 216}]","['StylistAgent', 'PersonaAgent']",0.4,False
run_317,personalized_outfit,tenant_d,succeeded,fast,"{'max_latency_ms': 2929, 'max_cost_cents': 7}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-03 11:02:07.761928,2025-09-03 11:20:09.761928,2.44,1761,0.52,run_317,0.7799999999999999,3.5199999999999996,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 437}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 168}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 377}]","['TrendAgent', 'Aggregator', 'DemandAgent']",0.7,True
run_318,personalized_outfit,tenant_b,succeeded,fast,"{'max_latency_ms': 2017, 'max_cost_cents': 9}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-22 11:02:07.761928,2025-09-22 11:29:35.761928,8.98,1061,0.53,run_318,0.8,8.51,"[{'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 457}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 196}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 487}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 174}, {'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 107}]","['Verifier', 'ReturnRiskAgent', 'EcoAgent', 'Aggregator']",0.7,True
run_319,dynamic_pricing,tenant_a,failed,thorough,"{'max_latency_ms': 1210, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-10-01 11:02:07.761928,2025-10-01 11:16:11.761928,5.14,622,0.31,run_319,0.7333333333333334,3.01,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 439}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 272}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 128}]","['CultureAgent', 'StylistAgent', 'PersonaAgent']",0.7,True
run_320,dynamic_pricing,tenant_c,succeeded,fast,"{'max_latency_ms': 2903, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-16 11:02:07.761928,2025-09-16 11:27:12.761928,6.05,1335,0.19,run_320,0.6975,5.29,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 181}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 177}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 191}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 216}]","['ReturnRiskAgent', 'PersonaAgent', 'Verifier', 'EcoAgent']",0.7,True
run_321,dynamic_pricing,tenant_c,succeeded,thorough,"{'max_latency_ms': 1168, 'max_cost_cents': 6}","{'eco_min_score': 0.7, 'culture_check': True}",2025-10-01 11:02:07.762343,2025-10-01 11:17:08.762343,8.77,2407,0.0,run_321,0.5900000000000001,2.99,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 251}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 341}]","['TrendAgent', 'EcoAgent']",0.7,True
run_322,dynamic_pricing,tenant_c,succeeded,fast,"{'max_latency_ms': 1962, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-05 11:02:07.762343,2025-09-05 11:07:30.762343,9.03,2473,0.0,run_322,0.815,3.55,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 122}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 394}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 178}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 266}]","['Aggregator', 'ElasticityAgent', 'ReturnRiskAgent', 'CultureAgent']",0.7,True
run_323,dynamic_pricing,tenant_d,succeeded,thorough,"{'max_latency_ms': 1916, 'max_cost_cents': 14}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-14 11:02:07.762343,2025-09-14 11:07:21.762343,7.41,1671,0.12,run_323,0.7675,5.39,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 119}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 221}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 151}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 496}]","['Aggregator', 'DemandAgent', 'CultureAgent', 'TrendAgent']",0.7,True
run_324,personalized_outfit,tenant_b,succeeded,thorough,"{'max_latency_ms': 1568, 'max_cost_cents': 15}","{'eco_min_score': 0.4, 'culture_check': False}",2025-09-27 11:02:07.762343,2025-09-27 11:17:46.762343,8.02,1928,0.13,run_324,0.515,2.05,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 398}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 220}]","['StylistAgent', 'EcoAgent']",0.4,False
run_325,design_recommendation,tenant_b,failed,fast,"{'max_latency_ms': 2705, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-02 11:02:07.762343,2025-09-02 11:33:46.762343,2.15,1713,0.4,run_325,0.8899999999999999,1.58,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 106}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 292}]","['CultureAgent', 'PersonaAgent']",0.7,True
run_326,design_recommendation,tenant_c,failed,fast,"{'max_latency_ms': 2333, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-24 11:02:07.762343,2025-09-24 11:32:24.762343,7.5,1076,0.29,run_326,0.7060000000000001,6.91,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 428}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 467}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 233}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 296}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 370}]","['EcoAgent', 'TrendAgent', 'Verifier', 'PersonaAgent', 'StylistAgent']",0.7,True
run_327,dynamic_pricing,tenant_d,failed,thorough,"{'max_latency_ms': 2800, 'max_cost_cents': 13}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-29 11:02:07.762343,2025-09-29 11:32:11.762343,1.83,2370,0.4,run_327,0.71,3.09,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 190}, {'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 110}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 446}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 184}]","['PersonaAgent', 'Aggregator', 'DemandAgent', 'CultureAgent']",0.7,True
run_328,design_recommendation,tenant_d,failed,thorough,"{'max_latency_ms': 2830, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-10-01 11:02:07.762343,2025-10-01 11:17:39.762343,1.57,2111,0.4,run_328,0.835,4.04,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 342}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 180}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 360}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 405}]","['StylistAgent', 'ElasticityAgent', 'Aggregator', 'PersonaAgent']",0.7,True
run_329,personalized_outfit,tenant_a,failed,fast,"{'max_latency_ms': 1955, 'max_cost_cents': 9}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-25 11:02:07.762927,2025-09-25 11:08:36.762927,8.08,2170,0.0,run_329,0.7450000000000001,3.41,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 415}, {'name': 'AggregatorTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 465}]","['TrendAgent', 'Aggregator']",0.7,True
run_330,dynamic_pricing,tenant_c,succeeded,fast,"{'max_latency_ms': 2848, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-06 11:02:07.762927,2025-09-06 11:23:51.762927,6.55,1199,0.31,run_330,0.55,3.23,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 345}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 104}]","['DemandAgent', 'EcoAgent']",0.7,True
